business_name,tags,review_text,rating,class
Au Festin de Babette,"Ice Cream & Frozen Yogurt, Breakfast & Brunch, Coffee & Tea, Desserts, Restaurants, Food","Loads of pastries, chocolates, cookies and gelato! This was definitely a find on Rue St. Denis. There are tons of little cafés, shops & restaurants on this being the most popular street of Montreal. Finding this little gem was a great way to end our stay. This cute and oh so comfy café was the perfect place to enjoy the city and by far, serves the best gelato that I've EVER had! (outside of Italy, of course) The gelato was light, creamy and full of flavor. I enjoyed the gelato so much that I could not leave without having seconds! (it was seriously that good) I know, I know, there are tons of similar establishments in Montreal, but I really do believe that you won't be disappointed at Au festin de Babette. Take a seat, enjoy the café, while sipping a cappuccino, after gorging on one of their delectable pastries or gelatos...you'll almost forget you are in Canada, but rather in some café in Europe.",4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",1st experience was with one of my daughters about 6 months ago. Couldn't remember the name of the place and barely remembered where as we had just relocated from across the country. Brought all three girls today and they graciously seated us even though the entire place was reserved for a trivia night about 40 minutes later. Great service. White Sauce Calzone was perfect! Girls got Margherita Calzone and Bianca Pizza. They loved it! The Penne & Meatballs was take-out for hubby... he loved it too! Looks like we have found a good go-to Italian! The classic rock playing was an added bonus.,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",This is a great surprise. Unassuming from the front of the building. Had the shrimp scampi and it was great. Super fast service and everyone was super nice and attentive ! We defaulted here because of a wait at another restaurant nearby. So glad we did. We'll be back. Nice job !,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Great neighborhood spot for Italian. They support good causes like the Isabella Santos Foundation, so I want to support businesses like this. I came for a spaghetti dinner for ISF, which included salad and spaghetti. So yummy and friendly service. Several beer and wine options, delicious homemade potato chips with garlic and Parmesan, so what more do you want? Will be back to try more of the menu!",4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Huge fan of their meatball subs! Homemade meatballs plus just the right amount of crunch of the bread (I'm all about the texture). Great place to grab a beer or do a quick business lunch meeting. Conveniently located off 485 & Johnston Rd. I'll continue to come back!,4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Guys... you've gotta come here. Genuine people, DELICIOUS CALZONES OMG, Cheap drinks, and a local vibe. We shared the family size calzone and had a little to take home (two people with big appetites). They also play soccer games, so my husband was happy. Definitely our new fav local place.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Oh my gosh! Let's update BV's review! Turns out, the bar WAS full of regulars and they are now my friends. No seriously, they'll tell you they're my friends. I DID see them the day after I wrote my initial review, and the day after that, and the day after that, and the day after that.... And I love them. The food is delicious. They switch to a ""late night"" menu after around 9pm, when the grills get turned off, but even everything on there is delicious. I've had everything from the pizza to the Grown up Mac & Cheese, and its fantastic. The beers are local and domestic. You could pick a beer off the tap lineup, or grab a PBR or High Life. Keeping it classy. Football is big, if there's a game on (especially panthers) then a seat may be hard to find. Come early. The bartenders are fantastic and friendly, remember your name and your drink. One of my favorite things about this bar is the regulars, and not just because I am one. Every time I come in here they have some charity event coming up - whether its collecting blankets for the local dog shelter, or raising money for Isabella Santos Foundation (shameless plug), BV is helping, connecting people and bringing the community together. I love it. This year alone, they've raised over $2000 for the Isabella Santos Foundation, and over $7000 at their local charity golf tournament for Making Strides. I love this bar. See you all tomorrow, its ladies night - its gonna be big. Go Jets.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Went there expecting good Italian at least good càlzone. Ordered "" the works"" w pretty good! however...The place had about 6 people total in it all impressed me as local bar flies. There was one fat sloppy looking woman who kept yelling her head off. I don't know if she was drunk deaf or both!!!The music they were playing there made rap sound pretty good....I hate rap with a passion!!! Save yourself go to Red Robin or Bahn Thai in the area I don't think I could have drank enough to make that place look good!!!",2,0
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Worst food.. Not coming back again! Tried the veggie wrap and the garlic parmesan potato chips for lunch . The wrap had no flavor to it and the chips were too fried.,1,0
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","The wings here are cooked perfectly - and you can get dry rub or wet - and both are amazing. I loved the Carolina sauce. The service was amazing as well - our server was very attentive even though they were busy. Great selection of craft brews as well. Nice outdoor patio. Living up to their name Buena Vita. ... ""The Good Life"".",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","A Ballantyne Gem... Top notch food and top notch service, from the servers to the food runners, everyone has a smile. As I write this my wife sneezed and one of the staff said bless you. Place is small and cozy. Been here 3 times. Once a couple years ago and twice recently (hard to get out with little ones)",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","They've got small standard bar, have only light beer. I went to this place by myself a couple times to pass time and watch some game. Chicken wings were good, and the pizza as well. Fairly priced drinks. Bartender is a very nice person.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Welcome to the bar where everyone knows your name. I am so thrilled that this is my neighborhood bar. Amazing bartenders, great company, and good food, what more can you ask for! My go to meal is the BV burger with chicken breats. The pizzas are always made to order and have a lovely homemade crust. Don't forget every night is Ladies Night ;)",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Great people and a comfortable inviting atmosphere. Food is great and the bartenders are attentive and keep the glasses full. Thomas and Becky are awesome!!,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","We went on a Sunday, there was one woman working and we waited a LONG time.... The food was just ""OK"" - maybe it was an off night, but I truly hoped for more flavorful sauce and certainly better service for a Sunday evening pizza/beer night. I give the one woman working the bar and tables credit - she maintained composure and did what she could, but it was a LOT to manage as nearly every table was taken as well as the bar. A bunch of what seemed to be regulars were in and out for smoke breaks which made the place smell like cigarettes pretty consistently. (It's a small place so this was not really shocking). We may be back, but it'll be awhile before we venture in - figure we'll give them time to get it together.",2,0
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",This place is GREAT!!! Food is outstanding and priced fair. Service is spot on and they have a great beer selection. Try the belly buster while you are there. The staff is EXTREMELY friendly and seems to know just about every customer by name.,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Great wings and bleu cheese dipping sauce. The staff is welcoming and the atmosphere is great. I will be coming back for more wings.,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Saw some good reviews and always looking for good pizza in Charlotte so decided to give this a try. It's a small place with about 12 tables and a bar that seats about 10. They do have a good draft beer selection considering how small the place is. Looks like they have some good happy hour food specials 4-7 M-F as well. Went solo so not able to try a lot but what I did get was very good. Ordered a calzone with meatballs, sausage, spinach and roasted red peppers. Thought it was very good. Marinara was good and it was a good size portion, this is a place I would good back to.",4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","This is a casual restaurant and neighborhood spot. The food is good, especially the pizza and calzones. The prices are affordable and they host a very fun trivia night every Thursday. The lunch specials are good for people like me who work in the office park behind the restaurant to grab a quick quality meal.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Great place. Laid back and a good menu. I had a flatbread and it was really good. Cooked just right and a good portion. Other patrons seemed happy with their wings. Good prices on drink specials and their rotating food specials were well priced. I'll definitely be back!,4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Good lasagna for lunch- service was great and I would definitely go back if I lived in the area. Menu looks diverse, atmosphere was clean and sports oriented- the food coming from the kitchen all looked delicious.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Excellent place to chill and check out sports over lunch. Their pizza is pretty remarkable, similar to New York Style, large foldable slices. The burgers are very good with different themed ones as well. The BV signature burger has pesto, grilled red peppers and mozzarella, which is pretty top notch. Also a good bar for drinks after work, and a very popular spot for Trivia on Thursday nights. Try their Big Meaty pizza, their calzones, and the Chicken Parm sub. You can't go wrong with either of these. Only thing bad about the place is when they are packed it can be a bit noisy. This is one place that's more of a ""friend's hangout"" than romantic atmosphere, but that's okay.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Great little place! Had worlds largest Calzone that was also huge on taste. Good music, warm (it was freezing outside). We'll be back soon!",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","This was our first visit to Buona Vita and we'll definitely go back! The restaurant is cozy and well staffed, and on a Friday night the crowd was about average - no wait. We ordered the mozzarella sticks for an appetizer and they were good, but nothing out of the ordinary, exactly what you'd expect. We each got a Calzone and that's when we were blown away. The bread/crust was fluffy yet crispy and cooked perfectly. The waitress even told us to take a picture before we started eating because it was so perfect. I had mushrooms, black olives and green peppers in mine and my husband had pepperoni and meatballs in his. We both LOVED them and will certainly go back for them again! This is a great little spot for date night, locally owned and good service. Highly recommend.",4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","This is my wife's cousin's go to place every Friday night. They even reserve a table. We had a large group of 10. The service was outstanding. We never waited for drinks and they constantly checked on us even though they had another large party there at the same time. I try to eat healthy (most times) so I had a gluten free spicy chicken wrap. What I really wanted was the Belly Buster sandwich. A monster of a sandwich. It is 8 inches of garlic bread with meatballs,sausage,pepperoni, cheese, banana peppers and mozzarella sticks. They also have a challenge for their 16 inch version. No one has accomplished this feat as of yet. The wife had the chicken cordon bleu wrap with fresh garlic Parmesan potato chips. I can see why my wife's family keeps coming back. Nice place to watch a game and hang out with friends.",4,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",Food is horrible! Everything tastes like it is straight out of a freezer or can. I am not sure how this place stays open.,1,0
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Definitely a regular here!! Always greeted with a smile and my miller lite in a koozie. Very clean, food is always on point and its a great local place with a diverse kind of crowd that all get along well.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","I won't be back. It was just so unremarkable on every level that I can't see myself becoming even a fan. First off, we showed up at dinnertime and there were maybe 3 tables with people sitting at them. A family, some friends raucously laughing in the bar area, and some other crew. We had heard this place was worth trying, and it's quite close to where we live, so we thought, ""why not?"" We are kind of pretzel snobs, so we immediately asked if the pretzel appetizer consisted of house-made pretzels. Negative. One star removed just for that. With so many establishments in the area hoofing it to make their own pretzels, and this place already has some baking happening (pizza), I expected better. We skipped apps and ended up splitting a mediocre salad. I ordered a veggie calzone, expecting something delicious. When it FINALLY arrived, it was enormous and beautiful. I mean, huge! I believe there's a picture of this monster on the restaurant listing. Digging in, i found two types of cheese. Mozz and goat cheese (?). Texture-wise, it was strange because of the mozzarella's super melty-ness and the other cheese's not-quite-as-much-ness. The vegetables inside, once I found them, were boring. No italian seasonings, no char, nothing remarkable. And the marinara served as a dipping sauce didn't deliver either. I couldn't have eaten the whole thing if I'd tried, not that it would have been worth the effort. I read up and saw that other reviewers had better experiences. I believe the Mr. had some good wings, and I imagine that carnivores would appreciate a calzone with some spicy meats inside. For me, this place just didn't make the list of return spots.",2,0
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza",I stopped in one day with a few friends shortly after they opened and is now my local favorite. Food is very good. Pepperoni rolls are one of my favorites. Chicken wings are meaty. Pizza is excellent! We find it a hidden Italian secret in Ballantyne. It's nice to walk in and be welcomed with a warm hello and immeditae service. Happy hour prices cant be beat and they even provide Koozies to keep your beer cold . Great environment for friends and the whole family. On point all around!!,5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","Thursday night is 50cent wing night, which I especially enjoyed because (a) there is also Team Trivia (b) they mixed Hot and Lemon Pepper flavors for me, which oddly many places don't (c) they let me order 10 instead of forcing me to order in multiples of 6 (d) they gave me all flappers (e) my tea refills were frequent (which helped since their Hot is actually Hot) 5 reasons, 5 stars, done. I'd happily go back.",5,1
BV Pub and Pizzeria,"Restaurants, Chicken Wings, Italian, Pizza","This bar & pizza restaurant is on the smaller side of things. During lunch it can take a little bit longer to receive your food, however, both the pizzas and calzones are worth waiting for. Not only are they fresh and cooked to order (unlike some of the places that offer pizza by the slice), but they are also priced fairly. They also offer a daily special for those looking for additional savings. The service is reasonably quick and always friendly. I have not been during the evening, but for lunch I would recommend Buona Vita without hesitation.",4,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","I ordered this pizza for delivery. It was on time, but it showed up with the cheese and toppings completely fallen off to the side (see photo). It's a shame because it seemed like it would have tasted really good if it was intact. Wouldn't recommend for home delivery.",3,0
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","This is my family's go to pizza place. Thin crust cheese pizza is the usual since it's my son's favorite but if the parents get the chance, we always go for Barro's best. And always, it's with chicken wings, any flavor just not spicy.",5,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","I've always ordered NYPD Pizza, but their prices are getting high. Tried Barro's and love their pizza...you get alot for your money, and they offer XL size pizza. Tastes great!!",5,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","Solid pizza place! The prices are good and the pizza was great. The staff is very friendly as well, it could use a couple more TV's but one of my new favorite spots.",4,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","First time to order take out, sausage pizza is scrumptious, the help is grand; pizza and a self-built salad, made for perfect evening at home to watch Cardinals lose....despite Cardinals lackluster, the dining was tops.",5,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","I usually like Barros but the young lady working the counter was so rude. First I waited almost 5 minutes before she came to counter with no apology for the wait (she was on her cell phone). She took my order and it seemed like I was bugging her, Next I ask for a side of marinara sauce, she comes back from the back and says it's .55¢. Told her it's fine cuz I didn't want to run my card again. She then just threw it away. No need to be a little b-word.",3,0
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","Called in a carry out order of thin crust with cheese, black olives and green pepper. Husband told store that crust was undercooked last time and to please make sure crust/ pizza was cooked properly. Picked up pizza, brought it home which wasn't far away. Pizza was tasty, but crust was soft, not quite soggy. More like a pie crust, not a pizza crust.",2,0
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","I'm not pizza person but my son asked me to come here for pizza after Tae Kwon Do, he loved it! The young man who was taking the order was very nice and friendly and the pizza came freshly in few minutes, was all good.",4,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza",Really good pizza but they have an awesome lunch special you can get two slices for under five bucks which is just amazing I recommend this to anybody looking for a cheap bite to eat with awesome flavor,4,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza","After waiting 2 hours for a Dominos pizza that was never delivered and being hung up on by the Dominos manager, my wife and I still really wanted pizza. It was 9:55 pm and Barros closed at 10 pm but I gave them a call anyways not expecting to be able to order. I was pleasantly surprised that they took my order and told me it would be ready in 10 minutes so I headed over to pick it up. When I got there I was greeted by Nick who was in the back and came right up, apologizing that he was in the back helping train some new employees. He reviewed my order and realized it was slightly incorrect and immediately headed back and fixed my pizza that had just been put in the oven. After only 2-3 mins he came back up, apologized and then proceeded to give me a discount for having to wait on him...I was so happy that I was even able to order 5 minutes before closing I would have taken any pizza no problem, but Nick made the whole experience exceptional. After having such a poor experience with another pizza chain it was such a relief to come in here and be treated with such respect and service that was above and beyond. I would highly recommend this place! Excellent job Nick and keep up the amazing work!",5,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza",I love Barros. This place makes great pizza like the rest. The restaurant always seems quiet and it looks like a great place for a party.,5,1
Barros Pizza,"Italian, Sandwiches, Restaurants, Pizza",Barros has always been one of my favorite pizza's. Don't call this location for delivery. The girl who took my order stated delivery would be 45 minutes. More like 1 1/2 hours. When I called back to see why it was taking so long she changed the delivery time and said the deliveries were going to take longer. If she had told me an accurate time when I called in the order I would have placed my order with a different location.I will call the Indian Bend location next time.,2,0
